chr10	730000	740000	9363	9363	10000	0.9363000
chr10	740000	750000	7477	7477	10000	0.7477000
chr10	750000	760000	7285	7285	10000	0.7285000
chr10	760000	770000	5985	5985	10000	0.5985000
chr10	770000	780000	8333	8333	10000	0.8333000
chr10	780000	790000	7322	7322	10000	0.7322000
chr10	790000	800000	5161	5161	10000	0.5161000
chr10	800000	810000	7854	7854	10000	0.7854000
chr10	810000	820000	9051	9051	10000	0.9051000
chr10	820000	830000	5548	5548	10000	0.5548000
chr10	830000	840000	5836	5836	10000	0.5836000
chr10	840000	850000	3551	3551	10000	0.3551000
chr10	850000	860000	2337	2337	10000	0.2337000
chr10	860000	870000	8941	8941	10000	0.8941000
chr10	870000	880000	7274	7274	10000	0.7274000
chr10	880000	890000	9266	9266	10000	0.9266000
chr10	890000	900000	9177	9177	10000	0.9177000
chr10	900000	910000	6694	6694	10000	0.6694000
chr10	910000	920000	9674	9674	10000	0.9674000
chr10	920000	930000	9573	9573	10000	0.9573000
chr10	930000	940000	7617	7617	10000	0.7617000
chr10	940000	950000	9742	9742	10000	0.9742000
chr10	950000	960000	6202	6202	10000	0.6202000
chr10	960000	970000	7099	7099	10000	0.7099000
chr10	970000	980000	9906	9906	10000	0.9906000
chr10	980000	990000	6454	6454	10000	0.6454000
chr10	990000	1000000	7629	7629	10000	0.7629000
chr10	1000000	1010000	9991	9991	10000	0.9991000
chr10	1010000	1020000	9806	9806	10000	0.9806000
chr10	1020000	1030000	9958	9958	10000	0.9958000
chr10	1030000	1040000	9914	9914	10000	0.9914000
chr10	1040000	1050000	9763	9763	10000	0.9763000
chr10	1050000	1060000	8581	8581	10000	0.8581000
chr10	1060000	1070000	9926	9926	10000	0.9926000
chr10	1070000	1080000	8991	8991	10000	0.8991000
chr10	1080000	1090000	9869	9869	10000	0.9869000
chr10	1090000	1100000	9876	9876	10000	0.9876000
chr10	1100000	1110000	9875	9875	10000	0.9875000
chr10	1110000	1120000	8955	8955	10000	0.8955000
chr10	1120000	1130000	9388	9388	10000	0.9388000
chr10	1130000	1140000	9608	9608	10000	0.9608000
chr10	1140000	1150000	9512	9512	10000	0.9512000
chr10	1150000	1160000	9949	9949	10000	0.9949000
chr10	1160000	1170000	9990	9990	10000	0.9990000
chr10	1170000	1180000	9755	9755	10000	0.9755000
chr10	1180000	1190000	9857	9857	10000	0.9857000
chr10	1190000	1200000	9881	9881	10000	0.9881000
chr10	1200000	1210000	9970	9970	10000	0.9970000
chr10	1210000	1220000	9929	9929	10000	0.9929000
chr10	1220000	1230000	9622	9622	10000	0.9622000
chr10	1230000	1240000	8108	8108	10000	0.8108000
chr10	1240000	1250000	7192	7192	10000	0.7192000
chr10	1250000	1260000	7547	7547	10000	0.7547000
chr10	1260000	1270000	5875	5875	10000	0.5875000
chr10	1270000	1280000	7152	7152	10000	0.7152000
chr10	1280000	1290000	8960	8960	10000	0.8960000
chr10	1290000	1300000	9193	9193	10000	0.9193000
chr10	1300000	1310000	9320	9320	10000	0.9320000
chr10	1310000	1320000	9979	9979	10000	0.9979000
chr10	1320000	1330000	9990	9990	10000	0.9990000
chr10	1330000	1340000	9620	9620	10000	0.9620000
chr10	1340000	1350000	9990	9990	10000	0.9990000
chr10	1350000	1360000	9753	9753	10000	0.9753000
chr10	1360000	1370000	8069	8069	10000	0.8069000
chr10	1370000	1380000	9929	9929	10000	0.9929000
chr10	1380000	1390000	9574	9574	10000	0.9574000
chr10	1390000	1400000	9201	9201	10000	0.9201000
chr10	1400000	1410000	9094	9094	10000	0.9094000
chr10	1410000	1420000	5843	5843	10000	0.5843000
chr10	1420000	1430000	7835	7835	10000	0.7835000
chr10	1430000	1440000	9239	9239	10000	0.9239000
chr10	1440000	1450000	9909	9909	10000	0.9909000
chr10	1450000	1460000	9543	9543	10000	0.9543000
chr10	1460000	1470000	9687	9687	10000	0.9687000
chr10	1470000	1480000	5922	5922	10000	0.5922000
chr10	1480000	1490000	7519	7519	10000	0.7519000
chr10	1490000	1500000	2116	2116	10000	0.2116000
chr10	1500000	1510000	8063	8063	10000	0.8063000
chr10	1510000	1520000	5560	5560	10000	0.5560000
chr10	1520000	1530000	8973	8973	10000	0.8973000
chr10	1530000	1540000	9295	9295	10000	0.9295000
chr10	1540000	1550000	9968	9968	10000	0.9968000
chr10	1550000	1560000	9981	9981	10000	0.9981000
chr10	1560000	1570000	9375	9375	10000	0.9375000
chr10	1570000	1580000	9906	9906	10000	0.9906000
chr10	1580000	1590000	9942	9942	10000	0.9942000
chr10	1590000	1600000	7352	7352	10000	0.7352000
chr10	1600000	1610000	1716	1716	10000	0.1716000
chr10	1610000	1620000	5008	5008	10000	0.5008000
chr10	1620000	1630000	9847	9847	10000	0.9847000
chr10	1630000	1640000	9430	9430	10000	0.9430000
chr10	1640000	1650000	9475	9475	10000	0.9475000
chr10	1650000	1660000	9267	9267	10000	0.9267000
chr10	1660000	1670000	7775	7775	10000	0.7775000
chr10	1670000	1680000	5223	5223	10000	0.5223000
chr10	1680000	1690000	1147	1147	10000	0.1147000
chr10	1690000	1700000	1337	1337	10000	0.1337000
chr10	1700000	1710000	2621	2621	10000	0.2621000
chr10	1710000	1720000	4199	4199	10000	0.4199000
chr10	1720000	1730000	8065	8065	10000	0.8065000
chr10	1730000	1740000	7547	7547	10000	0.7547000
chr10	1740000	1750000	9968	9968	10000	0.9968000
chr10	1750000	1760000	9590	9590	10000	0.9590000
chr10	1760000	1770000	4155	4155	10000	0.4155000
chr10	1770000	1780000	1298	1298	10000	0.1298000
chr10	1780000	1790000	4333	4333	10000	0.4333000
chr10	1790000	1800000	1671	1671	10000	0.1671000
chr10	1800000	1810000	1382	1382	10000	0.1382000
chr10	1810000	1820000	3724	3724	10000	0.3724000
chr10	1820000	1830000	9422	9422	10000	0.9422000
chr10	1830000	1840000	9468	9468	10000	0.9468000
chr10	1840000	1850000	9342	9342	10000	0.9342000
chr10	1850000	1860000	9935	9935	10000	0.9935000
chr10	1860000	1870000	8538	8538	10000	0.8538000
chr10	1870000	1880000	8771	8771	10000	0.8771000
chr10	1880000	1890000	9816	9816	10000	0.9816000
chr10	1890000	1900000	6887	6887	10000	0.6887000
chr10	1900000	1910000	8677	8677	10000	0.8677000
chr10	1910000	1920000	9062	9062	10000	0.9062000
chr10	1920000	1930000	8939	8939	10000	0.8939000
chr10	1930000	1940000	8447	8447	10000	0.8447000
chr10	1940000	1950000	8269	8269	10000	0.8269000
chr10	1950000	1960000	9837	9837	10000	0.9837000
chr10	1960000	1970000	7054	7054	10000	0.7054000
chr10	1970000	1980000	9832	9832	10000	0.9832000
chr10	1980000	1990000	9941	9941	10000	0.9941000
chr10	1990000	2000000	9979	9979	10000	0.9979000
chr10	2000000	2010000	9944	9944	10000	0.9944000
chr10	2010000	2020000	9613	9613	10000	0.9613000
chr10	2020000	2030000	9971	9971	10000	0.9971000
chr10	2030000	2040000	9478	9478	10000	0.9478000
chr10	2040000	2050000	9648	9648	10000	0.9648000
chr10	2050000	2060000	8682	8682	10000	0.8682000
chr10	2060000	2070000	9203	9203	10000	0.9203000
chr10	2070000	2080000	8483	8483	10000	0.8483000
chr10	2080000	2090000	7409	7409	10000	0.7409000
chr10	2090000	2100000	9181	9181	10000	0.9181000
chr10	2100000	2110000	9913	9913	10000	0.9913000
chr10	2110000	2120000	9229	9229	10000	0.9229000
chr10	2120000	2130000	8904	8904	10000	0.8904000
chr10	2130000	2140000	7969	7969	10000	0.7969000
chr10	2140000	2150000	8943	8943	10000	0.8943000
chr10	2150000	2160000	9953	9953	10000	0.9953000
chr10	2160000	2170000	5150	5150	10000	0.5150000
chr10	2170000	2180000	7312	7312	10000	0.7312000
chr10	2180000	2190000	9233	9233	10000	0.9233000
chr10	2190000	2200000	9434	9434	10000	0.9434000
chr10	2200000	2210000	9054	9054	10000	0.9054000
chr10	2210000	2220000	9386	9386	10000	0.9386000
chr10	2220000	2230000	8756	8756	10000	0.8756000
chr10	2230000	2240000	8818	8818	10000	0.8818000
chr10	2240000	2250000	9958	9958	10000	0.9958000
chr10	2250000	2260000	9946	9946	10000	0.9946000
chr10	2260000	2270000	9877	9877	10000	0.9877000
chr10	2270000	2280000	9755	9755	10000	0.9755000
chr10	2280000	2290000	9860	9860	10000	0.9860000
chr10	2290000	2300000	9951	9951	10000	0.9951000
chr10	2300000	2310000	9995	9995	10000	0.9995000
chr10	2310000	2320000	9297	9297	10000	0.9297000
chr10	2320000	2330000	9078	9078	10000	0.9078000
chr10	2330000	2340000	8750	8750	10000	0.8750000
chr10	2340000	2350000	9600	9600	10000	0.9600000
chr10	2350000	2360000	9820	9820	10000	0.9820000
chr10	2360000	2370000	8849	8849	10000	0.8849000
chr10	2370000	2380000	9955	9955	10000	0.9955000
chr10	2380000	2390000	9937	9937	10000	0.9937000
chr10	2390000	2400000	9024	9024	10000	0.9024000
chr10	2400000	2410000	9912	9912	10000	0.9912000
chr10	2410000	2420000	9954	9954	10000	0.9954000
chr10	2420000	2430000	9935	9935	10000	0.9935000
chr10	2430000	2440000	7226	7226	10000	0.7226000
chr10	2440000	2450000	5565	5565	10000	0.5565000
chr10	2450000	2460000	4070	4070	10000	0.4070000
chr10	2460000	2470000	9778	9778	10000	0.9778000
chr10	2470000	2480000	8894	8894	10000	0.8894000
chr10	2480000	2490000	9509	9509	10000	0.9509000
chr10	2490000	2500000	9978	9978	10000	0.9978000
chr10	2500000	2510000	9737	9737	10000	0.9737000
chr10	2510000	2520000	9709	9709	10000	0.9709000
chr10	2520000	2530000	6857	6857	10000	0.6857000
chr10	2530000	2540000	8903	8903	10000	0.8903000
chr10	2540000	2550000	8959	8959	10000	0.8959000
chr10	2550000	2560000	8044	8044	10000	0.8044000
chr10	2560000	2570000	9310	9310	10000	0.9310000
chr10	2570000	2580000	9598	9598	10000	0.9598000
chr10	2580000	2590000	9170	9170	10000	0.9170000
chr10	2590000	2600000	4943	4943	10000	0.4943000
chr10	2600000	2610000	9265	9265	10000	0.9265000
chr10	2610000	2620000	9835	9835	10000	0.9835000
chr10	2620000	2630000	9248	9248	10000	0.9248000
chr10	2630000	2640000	9293	9293	10000	0.9293000
chr10	2640000	2650000	9882	9882	10000	0.9882000
chr10	2650000	2660000	9471	9471	10000	0.9471000
chr10	2660000	2670000	9920	9920	10000	0.9920000
chr10	2670000	2680000	9640	9640	10000	0.9640000
chr10	2680000	2690000	9983	9983	10000	0.9983000
chr10	2690000	2700000	9957	9957	10000	0.9957000
chr10	2700000	2710000	9702	9702	10000	0.9702000
chr10	2710000	2720000	8580	8580	10000	0.8580000
chr10	2720000	2730000	8807	8807	10000	0.8807000
chr10	2730000	2740000	9762	9762	10000	0.9762000
chr10	2740000	2750000	9786	9786	10000	0.9786000
chr10	2750000	2760000	9592	9592	10000	0.9592000
chr10	2760000	2770000	9737	9737	10000	0.9737000
chr10	2770000	2780000	9453	9453	10000	0.9453000
chr10	2780000	2790000	9884	9884	10000	0.9884000
chr10	2790000	2800000	7788	7788	10000	0.7788000
chr10	2800000	2810000	9570	9570	10000	0.9570000
chr10	2810000	2820000	9982	9982	10000	0.9982000
chr10	2820000	2830000	9959	9959	10000	0.9959000
chr10	2830000	2840000	8679	8679	10000	0.8679000
chr10	2840000	2850000	9219	9219	10000	0.9219000
chr10	2850000	2860000	9986	9986	10000	0.9986000
chr10	2860000	2870000	9501	9501	10000	0.9501000
chr10	2870000	2880000	9435	9435	10000	0.9435000
chr10	2880000	2890000	9748	9748	10000	0.9748000
chr10	2890000	2900000	9761	9761	10000	0.9761000
chr10	2900000	2910000	9432	9432	10000	0.9432000
chr10	2910000	2920000	9901	9901	10000	0.9901000
chr10	2920000	2930000	8339	8339	10000	0.8339000
chr10	2930000	2940000	9716	9716	10000	0.9716000
chr10	2940000	2950000	9887	9887	10000	0.9887000
chr10	2950000	2960000	9406	9406	10000	0.9406000
chr10	2960000	2970000	9760	9760	10000	0.9760000
chr10	2970000	2980000	8844	8844	10000	0.8844000
chr10	2980000	2990000	9191	9191	10000	0.9191000
chr10	2990000	3000000	5809	5809	10000	0.5809000
chr10	3000000	3010000	5393	5393	10000	0.5393000
chr10	3010000	3020000	9849	9849	10000	0.9849000
chr10	3020000	3030000	9855	9855	10000	0.9855000
chr10	3030000	3040000	9454	9454	10000	0.9454000
chr10	3040000	3050000	9384	9384	10000	0.9384000
chr10	3050000	3060000	9114	9114	10000	0.9114000
chr10	3060000	3070000	9985	9985	10000	0.9985000
chr10	3070000	3080000	9871	9871	10000	0.9871000
chr10	3080000	3090000	9047	9047	10000	0.9047000
chr10	3090000	3100000	9982	9982	10000	0.9982000
chr10	3100000	3110000	8992	8992	10000	0.8992000
chr10	3110000	3120000	9638	9638	10000	0.9638000
chr10	3120000	3130000	9994	9994	10000	0.9994000
chr10	3130000	3140000	8565	8565	10000	0.8565000
chr10	3140000	3150000	9820	9820	10000	0.9820000
chr10	3150000	3160000	9945	9945	10000	0.9945000
chr10	3160000	3170000	8899	8899	10000	0.8899000
chr10	3170000	3180000	9319	9319	10000	0.9319000
chr10	3180000	3190000	9872	9872	10000	0.9872000
chr10	3190000	3200000	9862	9862	10000	0.9862000
chr10	3200000	3210000	8979	8979	10000	0.8979000
chr10	3210000	3220000	8979	8979	10000	0.8979000
chr10	3220000	3230000	9112	9112	10000	0.9112000
chr10	3230000	3240000	9199	9199	10000	0.9199000
chr10	3240000	3250000	9953	9953	10000	0.9953000
chr10	3250000	3260000	8028	8028	10000	0.8028000
chr10	3260000	3270000	9612	9612	10000	0.9612000
chr10	3270000	3280000	9173	9173	10000	0.9173000
chr10	3280000	3290000	9213	9213	10000	0.9213000
chr10	3290000	3300000	4481	4481	10000	0.4481000
chr10	3300000	3310000	5631	5631	10000	0.5631000
chr10	3310000	3320000	7010	7010	10000	0.7010000
chr10	3320000	3330000	9547	9547	10000	0.9547000
chr10	3330000	3340000	7052	7052	10000	0.7052000
chr10	3340000	3350000	9381	9381	10000	0.9381000
chr10	3350000	3360000	8327	8327	10000	0.8327000
chr10	3360000	3370000	8804	8804	10000	0.8804000
chr10	3370000	3380000	7793	7793	10000	0.7793000
chr10	3380000	3390000	7236	7236	10000	0.7236000
chr10	3390000	3400000	5562	5562	10000	0.5562000
chr10	3400000	3410000	9622	9622	10000	0.9622000
chr10	3410000	3420000	9409	9409	10000	0.9409000
chr10	3420000	3430000	9963	9963	10000	0.9963000
chr10	3430000	3440000	9987	9987	10000	0.9987000
chr10	3440000	3450000	9027	9027	10000	0.9027000
chr10	3450000	3460000	9819	9819	10000	0.9819000
chr10	3460000	3470000	9710	9710	10000	0.9710000
chr10	3470000	3480000	8325	8325	10000	0.8325000
chr10	3480000	3490000	9175	9175	10000	0.9175000
chr10	3490000	3500000	5698	5698	10000	0.5698000
chr10	3500000	3510000	4952	4952	10000	0.4952000
chr10	3510000	3520000	9961	9961	10000	0.9961000
chr10	3520000	3530000	9672	9672	10000	0.9672000
chr10	3530000	3540000	9027	9027	10000	0.9027000
chr10	3540000	3550000	9453	9453	10000	0.9453000
chr10	3550000	3560000	9933	9933	10000	0.9933000
chr10	3560000	3570000	9846	9846	10000	0.9846000
chr10	3570000	3580000	9355	9355	10000	0.9355000
chr10	3580000	3590000	9258	9258	10000	0.9258000
chr10	3590000	3600000	9740	9740	10000	0.9740000
chr10	3600000	3610000	4522	4522	10000	0.4522000
chr10	3610000	3620000	9522	9522	10000	0.9522000
chr10	3620000	3630000	9138	9138	10000	0.9138000
chr10	3630000	3640000	8223	8223	10000	0.8223000
chr10	3640000	3650000	5268	5268	10000	0.5268000
chr10	3650000	3660000	7437	7437	10000	0.7437000
chr10	3660000	3670000	3271	3271	10000	0.3271000
chr10	3670000	3680000	2762	2762	10000	0.2762000
chr10	3680000	3690000	5298	5298	10000	0.5298000
chr10	3690000	3700000	5065	5065	10000	0.5065000
chr10	3700000	3710000	2953	2953	10000	0.2953000
chr10	3710000	3720000	3433	3433	10000	0.3433000
chr10	3720000	3730000	3852	3852	10000	0.3852000
chr10	3730000	3740000	3082	3082	10000	0.3082000
chr10	3740000	3750000	5101	5101	10000	0.5101000
chr10	3750000	3760000	9600	9600	10000	0.9600000
chr10	3760000	3770000	8353	8353	10000	0.8353000
chr10	3770000	3780000	6265	6265	10000	0.6265000
chr10	3780000	3790000	9815	9815	10000	0.9815000
chr10	3790000	3800000	9351	9351	10000	0.9351000
chr10	3800000	3810000	7601	7601	10000	0.7601000
chr10	3810000	3820000	6291	6291	10000	0.6291000
chr10	3820000	3830000	6342	6342	10000	0.6342000
chr10	3830000	3840000	8531	8531	10000	0.8531000
chr10	3840000	3850000	8275	8275	10000	0.8275000
chr10	3850000	3860000	8777	8777	10000	0.8777000
chr10	3860000	3870000	8109	8109	10000	0.8109000
chr10	3870000	3880000	9098	9098	10000	0.9098000
chr10	3880000	3890000	9135	9135	10000	0.9135000
chr10	3890000	3900000	4558	4558	10000	0.4558000
chr10	3900000	3910000	3118	3118	10000	0.3118000
chr10	3910000	3920000	5816	5816	10000	0.5816000
chr10	3920000	3930000	4105	4105	10000	0.4105000
chr10	3930000	3940000	5977	5977	10000	0.5977000
chr10	3940000	3950000	9262	9262	10000	0.9262000
chr10	3950000	3960000	9729	9729	10000	0.9729000
chr10	3960000	3970000	7865	7865	10000	0.7865000
chr10	3970000	3980000	4718	4718	10000	0.4718000
chr10	3980000	3990000	7791	7791	10000	0.7791000
chr10	3990000	4000000	8281	8281	10000	0.8281000
chr10	4000000	4010000	8439	8439	10000	0.8439000
chr10	4010000	4020000	8836	8836	10000	0.8836000
chr10	4020000	4030000	8105	8105	10000	0.8105000
chr10	4030000	4040000	7429	7429	10000	0.7429000
chr10	4040000	4050000	4909	4909	10000	0.4909000
chr10	4050000	4060000	9442	9442	10000	0.9442000
chr10	4060000	4070000	9432	9432	10000	0.9432000
chr10	4070000	4080000	8451	8451	10000	0.8451000
chr10	4080000	4090000	8962	8962	10000	0.8962000
chr10	4090000	4100000	9032	9032	10000	0.9032000
chr10	4100000	4110000	9350	9350	10000	0.9350000
chr10	4110000	4120000	9552	9552	10000	0.9552000
chr10	4120000	4130000	9781	9781	10000	0.9781000
chr10	4130000	4140000	8689	8689	10000	0.8689000
chr10	4140000	4150000	9875	9875	10000	0.9875000
chr10	4150000	4160000	9363	9363	10000	0.9363000
chr10	4160000	4170000	9584	9584	10000	0.9584000
chr10	4170000	4180000	8510	8510	10000	0.8510000
chr10	4180000	4190000	8956	8956	10000	0.8956000
chr10	4190000	4200000	9945	9945	10000	0.9945000
chr10	4200000	4210000	9318	9318	10000	0.9318000
chr10	4210000	4220000	9620	9620	10000	0.9620000
chr10	4220000	4230000	8880	8880	10000	0.8880000
chr10	4230000	4240000	8810	8810	10000	0.8810000
chr10	4240000	4250000	8842	8842	10000	0.8842000
chr10	4250000	4260000	8424	8424	10000	0.8424000
chr10	4260000	4270000	3992	3992	10000	0.3992000
chr10	4270000	4280000	8820	8820	10000	0.8820000
chr10	4280000	4290000	9501	9501	10000	0.9501000
chr10	4290000	4300000	5713	5713	10000	0.5713000
chr10	4300000	4310000	4598	4598	10000	0.4598000
chr10	4310000	4320000	7730	7730	10000	0.7730000
chr10	4320000	4330000	5567	5567	10000	0.5567000
chr10	4330000	4340000	8983	8983	10000	0.8983000
chr10	4340000	4350000	4478	4478	10000	0.4478000
chr10	4350000	4360000	569	569	10000	0.0569000
chr10	4360000	4370000	1933	1933	10000	0.1933000
chr10	4370000	4380000	1637	1637	10000	0.1637000
chr10	4380000	4390000	7570	7570	10000	0.7570000
chr10	4390000	4400000	4576	4576	10000	0.4576000
chr10	4400000	4410000	5119	5119	10000	0.5119000
chr10	4410000	4420000	5173	5173	10000	0.5173000
chr10	4420000	4430000	1044	1044	10000	0.1044000
chr10	4430000	4440000	6180	6180	10000	0.6180000
chr10	4440000	4450000	6022	6022	10000	0.6022000
chr10	4450000	4460000	4379	4379	10000	0.4379000
chr10	4460000	4470000	2594	2594	10000	0.2594000
chr10	4470000	4480000	7486	7486	10000	0.7486000
chr10	4480000	4490000	6114	6114	10000	0.6114000
chr10	4490000	4500000	5399	5399	10000	0.5399000
chr10	4500000	4510000	6992	6992	10000	0.6992000
chr10	4510000	4520000	9915	9915	10000	0.9915000
chr10	4520000	4530000	9164	9164	10000	0.9164000
chr10	4530000	4540000	9541	9541	10000	0.9541000
chr10	4540000	4550000	7737	7737	10000	0.7737000
chr10	4550000	4560000	9443	9443	10000	0.9443000
chr10	4560000	4570000	9386	9386	10000	0.9386000
chr10	4570000	4580000	9443	9443	10000	0.9443000
chr10	4580000	4590000	9329	9329	10000	0.9329000
chr10	4590000	4600000	9650	9650	10000	0.9650000
chr10	4600000	4610000	7524	7524	10000	0.7524000
chr10	4610000	4620000	2543	2543	10000	0.2543000
chr10	4620000	4630000	8401	8401	10000	0.8401000
chr10	4630000	4640000	5243	5243	10000	0.5243000
chr10	4640000	4650000	7014	7014	10000	0.7014000
chr10	4650000	4660000	7109	7109	10000	0.7109000
chr10	4660000	4670000	9428	9428	10000	0.9428000
chr10	4670000	4680000	5168	5168	10000	0.5168000
chr10	4680000	4690000	4236	4236	10000	0.4236000
chr10	4690000	4700000	7423	7423	10000	0.7423000
chr10	4700000	4710000	8693	8693	10000	0.8693000
chr10	4710000	4720000	9522	9522	10000	0.9522000
chr10	4720000	4730000	9790	9790	10000	0.9790000
chr10	4730000	4740000	8147	8147	10000	0.8147000
chr10	4740000	4750000	7600	7600	10000	0.7600000
chr10	4750000	4760000	9707	9707	10000	0.9707000
chr10	4760000	4770000	5430	5430	10000	0.5430000
chr10	4770000	4780000	1315	1315	10000	0.1315000
chr10	4780000	4790000	7803	7803	10000	0.7803000
chr10	4790000	4800000	6172	6172	10000	0.6172000
chr10	4800000	4810000	8745	8745	10000	0.8745000
chr10	4810000	4820000	4652	4652	10000	0.4652000
chr10	4820000	4830000	2757	2757	10000	0.2757000
chr10	4830000	4840000	3315	3315	10000	0.3315000
chr10	4840000	4850000	5908	5908	10000	0.5908000
chr10	4850000	4860000	4921	4921	10000	0.4921000
chr10	4860000	4870000	2953	2953	10000	0.2953000
chr10	4870000	4880000	440	440	10000	0.0440000
chr10	4880000	4890000	38	38	10000	0.0038000
chr10	4890000	4900000	210	210	10000	0.0210000
chr10	4900000	4910000	831	831	10000	0.0831000
chr10	4910000	4920000	1435	1435	10000	0.1435000
chr10	4920000	4930000	548	548	10000	0.0548000
chr10	4930000	4940000	571	571	10000	0.0571000
chr10	4940000	4950000	544	544	10000	0.0544000
chr10	4950000	4960000	1344	1344	10000	0.1344000
chr10	4960000	4970000	1645	1645	10000	0.1645000
chr10	4970000	4980000	1505	1505	10000	0.1505000
chr10	4980000	4990000	1845	1845	10000	0.1845000
chr10	4990000	5000000	2684	2684	10000	0.2684000
chr10	5000000	5010000	402	402	10000	0.0402000
chr10	5010000	5020000	4629	4629	10000	0.4629000
chr10	5020000	5030000	3590	3590	10000	0.3590000
chr10	5030000	5040000	4025	4025	10000	0.4025000
chr10	5040000	5050000	2650	2650	10000	0.2650000
chr10	5050000	5060000	4639	4639	10000	0.4639000
chr10	5060000	5070000	242	242	10000	0.0242000
chr10	5070000	5080000	988	988	10000	0.0988000
chr10	5080000	5090000	3198	3198	10000	0.3198000
chr10	5090000	5100000	730	730	10000	0.0730000
chr10	5100000	5110000	1576	1576	10000	0.1576000
chr10	5110000	5120000	1241	1241	10000	0.1241000
chr10	5120000	5130000	1318	1318	10000	0.1318000
chr10	5130000	5140000	5311	5311	10000	0.5311000
chr10	5140000	5150000	2855	2855	10000	0.2855000
chr10	5150000	5160000	4817	4817	10000	0.4817000
chr10	5160000	5170000	7319	7319	10000	0.7319000
chr10	5170000	5180000	4172	4172	10000	0.4172000
chr10	5180000	5190000	3409	3409	10000	0.3409000
chr10	5190000	5200000	1961	1961	10000	0.1961000
chr10	5200000	5210000	1097	1097	10000	0.1097000
chr10	5210000	5220000	2618	2618	10000	0.2618000
chr10	5220000	5230000	5155	5155	10000	0.5155000
chr10	5230000	5240000	4211	4211	10000	0.4211000
chr10	5240000	5250000	4510	4510	10000	0.4510000
chr10	5250000	5260000	1968	1968	10000	0.1968000
